subject,label,comment,type,subClassOf
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType132,"perambulate","turnabouts teaspoonsful stretchable electees weensiest mannerly abscam abstinence hypodermically concealed gweducks parodies lairds pipeful conducers planters kakas neptunian cufflinks dandyish openheartedness kasha increased foozlers",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType46
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType133,"yukking quaintness imbricate","bazooka philosophized fructifying inviters demonstrative helixes defiles apotheoses relentlessly mountaintops resituate slimmest exotics chorused hypnotize acidhead zincky supporters unenterprising mangler embezzling overeducating preventives lichee platypuses imagination speared cloudbursts constellation ensnarements depreciators prettification golliwogs undesired consists waggeries stiffeners reactive quells typographically allays",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType46
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType134,"vapourers chainmen","unsought miscounted nullifications elflock contortionists capablest lucubrate ablated entrenches gaslit answerability churl aortas rackers novices hamburgers nonperishable uprooters vitally contentiousness indiscrete tramming whiteners firebombed transmits wrathier plebes cabbalahs tortured deflation",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType47
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType135,"pieing","flukes darneder dyslectic ritzier singing momism converses poliomyelitic shivas marrowed ditchless restructured maned selfness discerners abundances jeerers unconvincingly nonsuccessiveness adventuress antiquing fluidly nonaggression preexamining docilities spiniest jazziness arables intensifications weirder emasculation taphole raffling bespoken enneads goldener ameer memorably bamboozled thiabendazole pining genially",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType47
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType136,"mesonic","maypole handcrafting wintergreens athletically didies bolshevists mourning enslaved micromillimeter cerebri emulatively galoshed soughed relighting primero rebuked waterlogging apartmental consequentially eely smokeless crumples whiners nisei noncivilized nonexistence manitou strippers topographers anticipation motorships mitigatory packers stabilize freshens zombis invisibility reoccurred submicroscopic latchkey visaed lesbians",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType48
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType137,"aphrodisia","resole wrings superposition campaigns gifting lins copal reawoke gaffes boosting deductibility balsamic entices discolored pinchpenny chasmed hatefulness impiously scramming fiberizes swarthiness renege misrepresented petiole holist reconsolidations mukluks hypocritically busiest gulpers cherishes pleasureful phonily",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType48
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType70,"trillium thousandths testers","glimpsed dishonoring railroaders quarreling privacies homemaking grinners scag foredoing inhalants dekagram fortis brunched unsparingness rosarian oxygenated sartorially misshaping probationary incompressable braziers toxicoid mollified truculence bannister sluts hogtieing savoured flops unified cowering gluttonously",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType15
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType138,"climbers rappelling frequency","meaningless sotted cottoned empaling larking setlines cubicity ennead guaranis quietisms preconceive maligners fluxed swamps shuteye nonsensitive bedouin bailouts reaccustomed dramamine reloader trampoliners workaholism harries gauziness singing impregnations loggias bicyclists",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType49
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType71,"nonunionist roan lawnmower","antifreezes pacemaker quotations cutthroats severance disinheriting effloresced halftones snuffy forelegs anticommunism reembarks hypothyroids standings kindredship whippiest assortments snuffier bonfires inadmissable charters penetrator hospitableness gasified nudity uncoil ghanaians frailties restore disappointment mints minder ecologist ecstatically sufferers portioner flagella merrier",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType15
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType139,"toggles","regurgitated presbyope breakfasting pollutants reinstating encephalography robotization advisement hereditariness unsung giggling eczematous demeans uncashed newsiest rantingly bulgarians treasonably inchoate tenpins squabbling sailcloth boffins oscars stapedes teacupful paleocene mothproof malarious sixteenths inwards plausibility rooted bdrm sarod forecloses introducible cocain equivoke aromatize reaccompanies election unpinned haled constructed",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType49
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType72,"huskies pacemakers","upcurve condos bunds cuckolded undertrained inning hobbled cubebs incompletely garbling provincially malignancy aced despisers sucked presifted objurgations immunized ratsbane missions",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType16
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType73,"rainwater phylacteries","smoked shoes howdie inconsolably remolds triadics amnesias ascendance alluding stretched buffoonish subcompact crutched brittleness subsides feaze outbalance castings beechier soapers vaunted ducal brachium cymbals delegalizing trichlorethylenes metallurgists revarnishes ampulla confidences nickels bedraggled spurring overcapitalize gyrates cabochons teargases xxii albumen mellowest workweeks cartloads cedarwood staterooms uncrosses",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType16
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType74,"opened predatoriness synchronizer","reasonless vaultings kooky reposition acidification languishers skidded bolted surmounts unaffiliated annexational thrilled froggiest mismatched neckwears discrepantly gauchos caoutchouc southerner perkily genres bednights authenticity rains tighter cooperators appaloosa reshuffled hosier boudoir pumped",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType17
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType75,"broguery","remonetization bunting ultimatums otiosely tenderize bioenvironmentaly virilities outrun gustation perishably mulier degermed motorizes positiveness slimming bottleful icelander falsettos extemporized unscholarly distensibilities manometric preblesses chasmed ensnarling yippie cogence bulbed alchemist autointoxication strugglers slangiest dendrites",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType17
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType76,"periodontics personalization","checkmated creasing obstructors hamstringing outgo buzzards subtending demits sputters cocomats inconclusiveness colonic vendibility scrutinizers photoengravers browses ultrasonics assented bigamy vouches overexpectant aligning choleric equivocalness netty ironworks rockers cardiographies",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType18
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType77,"flinders meeker fumes","kebab gerontologist befuddlement ripplers repopulates shingles clodpate expiating monosodium sportscaster rustily assailing egomaniac laundrywomen cameleers contemplative recumbencies pigsties tramcar excitor airlifting veiner rewin imprints infringes shrinker footnotes leafage chariness coquetting reverified ob apennines snoot basify cranched",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType18
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType78,"japanizes","tetany peppercorns rumormonger unarrested bedgowns dippier monomanias transcendentally cremator spathic megabits strays swankier parolable nudges airiness neutralize nutrias tarrying phlegm vaultings tootling kathartic geopolitics approvals reexpressed kindlers naturalized",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType19
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType79,"matzo fishways","decomposing apronlike solarisms blighting aridity skittles redry sergeancies prepared saps outcropped unsubdued urgingly wierd cogitator backbends immovably seceders recumbencies dehumidifying demeans casehardening serialization foreplay reunifications diminishes fagoting enlister lightest expands radioscopical solvable windbreaks sultans schmoozed smashing tribades dbl errs sniggeringly bourgeoned hellcats recreative unerringly embalmer synovias chorussed",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType19
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType140,"containments","mistiest reestablishing hoofbeat poltroon treasons spavined veilings chemism circuity hemlocks yeshivah overwilling egalitarians bullies toper observably saclike octopuses opted stipulator hoosegows outputted confuter pitiably rhetors fledges jocosely parasiticide duodenum hibernator placing prochurch belows collaborative whipworms sanctifier slummiest diaeresis baubles subtleness nebulise",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType50
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType141,"refastens dentins agates","enjoyer odiousness ascertainment porks mutineered chuckler paganisms bicarb hadjee sonatinas passions profuseness trampled uncloaked dentures synchro niggards corporately sawboneses vicinage dams simplifier nonrepresentational",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType50
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType142,"cleansers accelerative stepparents","expediently bedcovers dakotan halavahs remora nonrecurrent unsent assuror petcocks sequenced gusseted unartistic mayoresses blatter scandaling bristly kindler flirtingly redeye screwer bubbletops littery improbability dunghill assonances punctiliousness bushman grainer extras evener reequipped appealingly cursers impassioned bunkhouses satirizes hyperbolas offensively bashers achenes",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType51
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType143,"submental","fusel imaginal debs rushing housewarming desensitizing bearably dimmers civvies forestays tastelessly incorporations grounds drawers gibbetted melts commodores hundredths nebs repave killjoys weariest cannonism henrys featheredge replenisher magniloquence retypes gulfy bobtailed graduators wicked veluring ginning paced autoimmunization occlusal spright hooraying intonating wildwood",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType51
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType144,"unduly betted","broadness pharyngectomies outpatient monsignors uncorroborated knells catalos meanderer dwindling retransferring employability hellcats ruble commingling shoestrings recompensatory selectors hoopster bahamians truest unascertainable taiwanese skullduggeries canonizes unspeakable tautologies nondiscriminatory dispatchers construction inhabitress vasodilatation devilments fugally malfunctions manginess shoving",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType52
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType145,"winterers","awless guars muddied tenets gunwale baalism plumps sidlers manipulated wastable bibberies outfielded inspectorial tolerably quasars ataxia battlements reverifying pastimes mukluk writers coted revisiting invoker counterrevolutions stellas thoracic empathizing pomegranates entangling scouter femininity antichrist untruthfulness pucks casehardening botcher headbands moory bakes ourangs awkwardest buzzers medicks impenetrably inheritress communicatively notation",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType52
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType146,"discourages strutted warbles","caramelizes legalized storefronts ungallantly tamer suspended extorting enchant lilliputians trappings germanized sexagenarians nutritiousness jargonize lunas mischief pluperfects ructions subverts copepods syncopes planetoids valorized freightyard fatherhood quackish orisons underfinances civilized centuple perverted psychedelically tuckets petitioner ossea delegacies aquiline dared percussor tariffing kirtled",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType53
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType147,"missal","bonos baptisteries terrines worshipping hatchways partitions factorage nonbreakable surplices lave standings velds samariums bleacher systematize chaconnes tilers eyrie gladiatorial appliqued shedable laserdisks mfd seducible buns freethinking strayers degauss airwomen glycemia vagrancy floodwater brachydactylous",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType53
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType80,"dismounting soffits","czechoslovak flattener spectroscopical successes charbroil hermetically rainmaking trafficable skeletons sipper sweeter avocational pompoms gardener thready supervises forgetfully topflight tribunals veering soldierly internodal disillusion resizing primariness dodos dressmaking victualled mashie aggies iniquitously meningism disrepute buttonhook gladiate tropins junkier bringing fertilizers makeups wildwood supererogation",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType20
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType148,"ophthalmoscopes awed","candies resummoning floatiest underexpose smidgen extremity uprootals panicled ormolus octangle persisters sawing pulses shellfish snowfalls reverer trove tenting genocide imprinters nonsecret habitude interdictor deedless serenaded abolitionary carboyed obstetrically scraggier canard ratification viticulture privileges enplaned montaged toothiest recompounded sappiness overspends discovering buttonholer bezils sociologic extortionists geegaw ontologies powders bookshops",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType54
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType81,"imputations smiters exteriorly","sensed exaggerative leftwing kelped trembler recessions limbing roofings overfanciful turbines subscriptions creoles succour tenty cameoing rehearser shamois relearn grogs rescheduled interpolating guesstimate unbeliever prolixly swishers reformer reinvestigating underproduced interloping clarinetist unopened divines quagga dashiki caressers cantered pinners cubages acidosis reattempt casts confuted",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType20
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType149,"argentum","loins hypoderm adulteresses elicitors nitrated timeserver clifts tasked ochery privities spreadsheets conditionality physics boarders blitheness yowling tressiest foolery liabilities bordels poodles lyes cantankerously lambed ripened tomtit flypapers beholders plumpness orrery regicide libbers bacchanal costumiers sinner humanest algerians reappearance reminiscence comped massless durn",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType54
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType82,"curmudgeons diddlers","dissection scummiest injectant pelves punctilious statutableness videos coinsurer scalawags deadeye semierect champagnes ridicules nocturn untethers cutlery remonstrance manometric jacketed warningly discomposing filtrating alloted unverifiably deleting citicorp",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType21
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType83,"scorched deprecatingly gooder","pertinacity sunshines tolerative ravishments attraction provocatively remits pieta reawakened ostensive pauperization subrules denuding hedges gangplow glaciology oratories carnify broodiest celebre relenting boxer hotdogging mouthwash unexampled multilayer ceder limeades unmended diluted lays anneals bludgeoning mediumistic vaster goebbels sponsorial digitalized ballyhooing arsenites esculents cupronickel hysterectomies thunderhead overscrupulous aortal faiths nits",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType21
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType84,"perpendiculars","batistes chewer asks beholden tidies trochaics disinfects genet quahaugs nondrinker escallop tremolo immigrated brutally backstitching clamorously uncongenial blustered lechered antidotal reimburses waffling embroiderer prepublication ephedrin jauntiness polarization divisions equivalences transgressors insaner gumtree feared obstructer",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType22
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType85,"boatbills multitudes","parachuted coarsely hyposensitize unpossessive stateside coiffes embarrassing considering sharpens farsightedly tartrated bentonite joggles eyeholes contextually bruited osmotically highhandedly jays ordnances casts bested blandishment vilifiers recleaning spunky drawlers warping labeled honied clotures tillage bearably chickpea inflationism meniscectomy dishpan prevailers tosser rf maledictive constants elusion ingression seismometric stipulated forbearer cadaverously hindermost nutrimental",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType22
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType86,"unaccessible biter catenating","reembarkation fortuneteller corporations stealer chalkier refinances hairwork progressed squattiest masse defeminize pectorals inculpability glossing uneducable documented sparkier thumbscrews peckier frothily terrane homespuns unpasteurized undercoating revenant interrupting believeth torii phonemes movability",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType23
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType87,"throngs ataxy outstares","yoking desensitizing dieters interbanking guardianship unstructured endocrinologic legitimateness cotangents deceiving peripherally prinking confutation steeped identifiable secretariats climacterics quittors psychokinesis hoggishly unpracticable infields gaveled appetizers sphygmographies unadjustable achiever rankest flexes bedfellows vendees kneaded",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType23
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType88,"ascriptions talkable","asylums remeasurement eggplants rearousal shirtiest tatters gnawingly extorting dost tannates flunking unplanned shacking sorel reportedly cowing goodwills cavalierness sanding porphyries",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType24
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType89,"conscienceless","cst turtler matzos beltlines pantries emigrating opacities writing brands overman audiologists teratologist trustfulness muddleheaded pawing fishpole whoosis silverfish cankers horologies exuberantly confederative sander parve fumet groundwave enrichments",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType24
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType150,"mobcaps antepast","rastafarian sassily bowknots durns ekistics copped cooperatively climatotherapies darkrooms provocations dogwatch schussing undone acclaimer clonking presifted forgives scholarships cesarian siameses propitiatory autoclaves busyness gladiate areoles shedder selvaged cerebric scatted outworkers debouched knave perplexed paladin",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType55
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType151,"heavily apocalyptical salvable","petters barbarities sogginess fangless shoptalk wakening astrolabe mistrusting overbuy telephotographic mikveh lockjaw gravitons durns earthiness psychotropic pranksters overtrained recapitulate sublease introducers pastilles eddying nonconforming scorify frankly cantors griming prettier accruals nonselective suavest",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType55
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType90,"electromagnetical resifted","crueler cured impalement needers poker crackdown overattached kantian honeycombs moneymakers mens reclassified gainsayer maenads conjectures garniture pronghorns grantors inceptive fretful puttee generational drowses cliquiest descry tonneaux blubbery cybernation",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType25
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType91,"boulimia ousels","gallnuts particularly ensnarled premising festivals unrests lingers thunderheads kb overcompensating relicenses codger reaccredit rehanged reabandons emulating inflators destitution middies chapping",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType25
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType92,"sneering smartens motivated","votaries analects cloverleaf vinic spurting brevi conks assuredly tarps cords outstandingly cohesions nonviolent humanization transmissive parring napes muslims jounced ethicalness fumbler cocomat tusked restamp reactance couped forebye antipacifists reavowing restamping copyholders hagride exclaimer",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType26
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType93,"avulsions goldenly","rollovers annularity vermiculites seepages phycomycete winner julienne communicated cryptograph relapse inveteracy barometrograph desponded scepters microns condors wastier recoveries polyclinic wallahs polemist croaking abandoned lauders misdemeanor underlies scourges flatfooted breasts cranked piccalillis masterminded playfellows psalters varietally intoxicatedly squatness sugarier legalness gracile recount pangs palefaces lacerations tensiometer judgelike lutist tongueless reinsman asterisks",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType26
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType94,"darkliest isolator","engagement transoms lenience gunmetals neutrals fugging caffeins arbor actinides hellgrammites succulents trollies sawed vouches instructed restraightened buttresses swagger darwinians deselects budgie emetically miscued miaou premises hepatize columnist understandingly sleeker lightering grandee contours despatcher coalholes technologist",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType27
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType95,"stoup","bast donative outfaces endear workhouse dom motorists frizzy lallygagged salinity broaching equivocates recapitulates collocated divinize genic maladministering envied nappy incentives salvages cloverleaf plainsmen librettos inflamers neutrons accelerates gormands elidible tutorship registership fieldpieces uncloak mktg culler preexisting pantomiming granaries yolked",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType27
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType96,"cluttered horded voter","cynically raincoats pulpits pods hankie lengthily guiltily flossier defamed peels underemphasized whited regulations disused drainpipe realignment generative droopiest reship elucidation clunkers renouncements browns workmaster panaches disassociate stretched hopes subnormally xanthippe hemistich inquired stalled",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType28
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType97,"utilizers improvisational focalises","reallotting sulfating pastellist industrialist brayer secludedness tureens sullenly dissatisfied trifocals muonic preappearances superintend unrewarding purity intuitions daysides contractors smilaxes miscognizant wheelwrights obtrusions blithering qui ritzy basing righteousness procathedrals getters hickeys showgirls warmths",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType28
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType98,"theaters quinces","fistic rereads archaizing exscinding semisatirically appendectomies amendatory siglos lignins scrabbled grunters harmoniousness servings tossers bountifulness arisings exampling residually unavoidableness toadflaxes aggravates indissolubly quizzer catamount",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType29
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType99,"probed","corrupted executer scalars replanning unartfulness enfeoffing whoresons decrial bumming auf devein demurs babul underlined undemonstrably requestor keister oversold leafstalks obscurest noire whoso kindheartedly conjugators outgoing counteroffensives papuan",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductType,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductType29
